gene	p_condition	p_time	p_time_condition	padj_condition	padj_time	padj_time_condition	classification	trajectory_cluster
POLH	0.523760900209504	2.34642227980864e-07	0.0135743864635798	0.915123467545087	3.46234835164038e-05	0.239360300213292	Shared dynamics	3
POLR1A	0.413612281892513	0.00235753955442297	0.880238425842415	0.888402866490071	0.0384465825506356	0.942385857359235	Shared dynamics	3
POLR2A	0.748806817880946	0	0.790086370521452	0.95539226859476	0	0.902449710851857	Shared dynamics	5
POLR2G	0.0967867149216736	0.000408284144692517	0.491570151551349	0.888402866490071	0.0110438022248307	0.740522070167758	Shared dynamics	4
POLRMT	0.668254246048792	0.000156850846711354	0.711872011106855	0.941919463042689	0.00553792197398701	0.873850461826866	Shared dynamics	1
POPDC3	0.349420978960717	0.000571897480251937	0.576150461481944	0.888402866490071	0.0142384363252945	0.813775096658273	Shared dynamics	1
POTEM	0.866710862133385	1.06516683205937e-05	0.0644037627948539	0.978933976838785	0.000742355359568154	0.398598235272033	Shared dynamics	2
POU2AF1	0.404972006498364	0.00025692066822014	0.862834844871984	0.888402866490071	0.00796063666473672	0.934510652230587	Shared dynamics	3
PPIEL	0.465364075627169	1.0762249254781e-05	0.0698688923012053	0.900055279838559	0.000747626899530174	0.398598235272033	Shared dynamics	3
PPIL6	0.583822824365761	0.000962719332882167	0.0331319841116694	0.925745192351118	0.0207366124575496	0.333715487588676	Shared dynamics	3
PPM1F	0.0988744696075178	4.34382347014317e-06	0.500393154538481	0.888402866490071	0.000365907271524344	0.749171641907868	Shared dynamics	1
PPM1G	0.917989797634944	0.00161019472677859	0.169168747220091	0.988374887911754	0.0296119292720559	0.483121459926472	Shared dynamics	4
PPM1N	0.913272157699836	0	0.0011215355717511	0.987086840076061	0	0.0627992842822574	Shared dynamics	3
PPP1R12C	0.566188114846827	7.47137891609073e-05	0.153701329772669	0.921353799699422	0.00322293595340075	0.46986621686184	Shared dynamics	6
PPP2R4	0.368000744182418	0.000709918541073384	0.581486878800048	0.888402866490071	0.0166186182765931	0.81728261570031	Shared dynamics	6
PPP4R2	0.412334046585701	2.45359358663766e-07	0.713477100233918	0.888402866490071	3.57123050202036e-05	0.874816964848419	Shared dynamics	6
PPTC7	0.553775919180038	8.67243743635226e-05	0.520167612402696	0.91846299211051	0.00360301886190666	0.767869893401965	Shared dynamics	1
PRCP	0.753061943118181	0.00017654269783729	0.625082994103429	0.956232245398017	0.00607660202161217	0.829668993902052	Shared dynamics	1
PRDM1	0.00579278089844193	0.000233683036062859	0.351407827833186	0.596438910622343	0.00747366553004625	0.589981315467581	Shared dynamics	1
PRDX1	0.728135354234359	0.000339166056686879	0.256754756730964	0.951591809017505	0.00972951042927457	0.539500422133843	Shared dynamics	4
PRELID1	0.360924141164552	4.78057197275117e-05	0.240624006869824	0.888402866490071	0.00232995712822287	0.538377181200526	Shared dynamics	4
PREX1	0.0796626469415891	2.93385301751159e-05	0.215381609257126	0.888402866490071	0.00157325110683403	0.519733602817617	Shared dynamics	1
PRICKLE2-AS3	0.602282163712975	0.00152968672124548	0.841628585053417	0.930373403609915	0.0287225776004832	0.925358951993983	Shared dynamics	2
PRKCDBP	0.0382801914043094	0	0.395675462434732	0.888402866490071	0	0.637826579842803	Shared dynamics	1
PRKD3	0.374206071589021	0.000308497039423705	0.780880734539952	0.888402866490071	0.00910427952484082	0.899552806062478	Shared dynamics	6
PRND	0.467721136646793	0.000570294459208975	0.0261464520391332	0.900522557512529	0.0142214688219525	0.305817189402407	Shared dynamics	2
PROM2	0.213516345192628	0.000155906986777921	0.739927999060748	0.888402866490071	0.00551369568446345	0.886578041746346	Shared dynamics	2
PRR23A	0.857979061427841	4.77657416922961e-05	0.770639817477961	0.97684248603653	0.00232995712822287	0.896728939241636	Shared dynamics	3
PRR24	0.624492514844671	0.00231059672923428	0.274186439896845	0.93321119684499	0.0379996369090674	0.54551514092324	Shared dynamics	6
PRRC2A	0.0863066802233755	7.8273558385189e-05	0.212706554964007	0.888402866490071	0.00334948211041901	0.518226992713493	Shared dynamics	6
PRRC2B	0.604405783628073	0.000145577922791629	0.595935957600295	0.930484455566921	0.00523493316983141	0.827749009920535	Shared dynamics	4
PRRT2	0.79548766634601	0	0.068889308792964	0.964726981184231	0	0.398598235272033	Shared dynamics	3
PSIP1	0.583788155696579	0.00236723324890359	0.945331124054955	0.925745192351118	0.0385194337153033	0.973448105220898	Shared dynamics	1
PSMA4	0.0625705916827327	0.00295202012366158	0.204963449904148	0.888402866490071	0.0449867682093043	0.512792092393493	Shared dynamics	5
PSMA5	0.0912745545644847	6.67368801185453e-05	0.937122159453634	0.888402866490071	0.00295631943481655	0.969567975032396	Shared dynamics	1
PSMA7	0.99273139918682	0.000869829285598811	0.173634621352833	0.999392443840112	0.0192459848962484	0.487096314726174	Shared dynamics	4
PSMC2	0.640439308380118	0.00274695874870512	0.445435256355726	0.936097736867284	0.0427446759180325	0.693583636197302	Shared dynamics	1
PSMC4	0.00227002563115868	0.000452951068479646	0.620943341158359	0.422191007600849	0.0120090967300998	0.829668993902052	Shared dynamics	1
PSMD2	0.955510008083434	0.00237982270789716	0.123101334028197	0.993219502630156	0.0385916889840522	0.439687806214821	Shared dynamics	6
PSMF1	0.0254473674142166	0.0010483207490436	0.764360962513643	0.888402866490071	0.0219470359555154	0.89552572631875	Shared dynamics	4
PTAFR	0.589495274732525	0.00131342559554226	0.709877243490191	0.926550100149938	0.0258528556046203	0.873043728817151	Shared dynamics	3
PTAR1	0.492594992307557	0.00100864841485404	0.821457911080555	0.906239248100817	0.0213885445829703	0.916123002453958	Shared dynamics	6
PTCD1	0.643306803884761	2.75830724443815e-05	0.944014617061972	0.936992847055537	0.00149409472916452	0.972560513610264	Shared dynamics	3
PTCSC3	0.289580333039263	0.00103148713715073	0.131136725899893	0.888402866490071	0.021722144474879	0.447918790883537	Shared dynamics	2
PTEN	0.722486065045973	0.000781367408944633	0.0422540062788371	0.949958599070348	0.0176740381233432	0.353974409165241	Shared dynamics	6
PTGIS	0.331872814241717	0	0.519220352912828	0.888402866490071	0	0.767053695430703	Shared dynamics	2
PTMS	0.203037043618061	0.000141830719299962	0.449252610812137	0.888402866490071	0.00513245270639244	0.697953010523997	Shared dynamics	1
PTP4A2	0.104440795959698	0.00107219046627677	0.598799635414009	0.888402866490071	0.0222292511787381	0.829668993902052	Shared dynamics	6
PTPLA	0.979509643619287	0.0011915192476018	0.137799249188265	0.997385324243111	0.0240180485335298	0.453909369924015	Shared dynamics	1
PTPN1	0.27258388829728	0.000947808344001322	0.589575072067027	0.888402866490071	0.0205464106669223	0.823385696003947	Shared dynamics	6
PTPN11	0.680705738394563	0.000755097088963153	0.0574722396271021	0.943818454447149	0.0173534450219717	0.393244655919884	Shared dynamics	1
PTPN12	0.00036116172856905	0.00108594596478739	0.690991069220582	0.24927149498269	0.0224275095198756	0.86576645250764	Shared dynamics	6
PTRF	0.485372184668498	0	0.246642928823723	0.905215455292149	0	0.539500422133843	Shared dynamics	1
PTRH2	0.0482102048059323	0.00065148310347618	0.0180391689210397	0.888402866490071	0.0157149182434908	0.263278348045407	Shared dynamics	1
PUM1	0.263891622567786	0.000484415967712093	0.217978939967523	0.888402866490071	0.0125936379649671	0.521336619667463	Shared dynamics	1
PUSL1	0.929017106160266	0.00159642059611514	0.76963155306115	0.990460300930124	0.0295704500113125	0.896426527304239	Shared dynamics	1
PXDN	0.706586933785881	8.31941331450037e-05	0.226645132752117	0.948058448761169	0.00351089087331459	0.527384367630701	Shared dynamics	4
PXN	0.0160617540947278	0	0.0125840600873524	0.831157518125065	0	0.232311086823978	Shared dynamics	1
PYCR2	0.107497900928556	0.000543560485628369	0.900912027287381	0.888402866490071	0.0137633374562185	0.953026487483477	Shared dynamics	1
RAB11FIP5	0.443872843911815	5.57428334894139e-05	0.234588433374394	0.897367722397215	0.00258714461028091	0.532490358633412	Shared dynamics	4
RAB12	0.877857182906967	0	0.076670076437899	0.980150930724702	0	0.398598235272033	Shared dynamics	3
RAB1A	0.388670715495328	0.000188047611338171	0.054250527572001	0.888402866490071	0.00634229784921502	0.386329788187662	Shared dynamics	6
RAB1B	0.870883022422535	0.000165217854922683	0.022528606435205	0.979831622639157	0.0057573309835924	0.288693485009797	Shared dynamics	6
RAB31	0.633121626734711	7.02257840989873e-07	0.0213115690220347	0.934443560511697	8.78684723147328e-05	0.282118575188604	Shared dynamics	6
RAB33B	0.103760460868265	0.00326527977402452	0.197833693008081	0.888402866490071	0.048115651546163	0.506734410976192	Shared dynamics	2
RAB3B	0.517790119870136	3.14626022190345e-05	0.23525231746424	0.913411810650503	0.00165806363812429	0.53321225534359	Shared dynamics	1
RAC3	0.479407881585942	0.000281708806501468	0.719624356414426	0.903918806470212	0.00854956258709988	0.877361686513985	Shared dynamics	6
RAD18	0.0129751852342606	0.00269228119992526	0.0298773176669445	0.787512580712306	0.042169874490191	0.320589312337986	Shared dynamics	5
RAD21-AS1	0.873706921664609	1.23116866479478e-06	0.0381408671671002	0.980150930724702	0.000131055148019647	0.341794851526484	Shared dynamics	2
RAD52	0.319860652239436	6.01442530908103e-05	0.648438312764113	0.888402866490071	0.00276741169705586	0.841196647662413	Shared dynamics	3
RANBP1	0.972420871920782	0.000250548400778317	0.101562984219432	0.995736634391819	0.00782005503939236	0.416770542838312	Shared dynamics	4
RAPGEF1	0.000505759096605956	5.66898821224848e-06	0.843470242173468	0.262531770512475	0.000453807551612458	0.926455343396363	Shared dynamics	4
RASA4	0.0201530774507439	0.000163134071070825	0.0489126862890167	0.868681535643323	0.00570329507292708	0.372306218451608	Shared dynamics	1
RASGRF2	0.163141963333651	0.000535981849125511	0.804503320483172	0.888402866490071	0.0136036389607229	0.908513186026844	Shared dynamics	1
RASGRP3	0.236408617895902	0	0.880052111411972	0.888402866490071	0	0.942291481104397	Shared dynamics	1
RAX2	0.0704863719366176	0.0018183433292055	0.918714092410198	0.888402866490071	0.032047177818518	0.959945632720057	Shared dynamics	2
RBL1	0.309734741754622	3.42865277048188e-05	0.709049655936518	0.888402866490071	0.00178056928828229	0.872936237808192	Shared dynamics	3
RBM25	0.14744391475391	3.03449650499998e-05	0.154264601363023	0.888402866490071	0.0016191044194758	0.470848132776496	Shared dynamics	1
RBMS2	0.666154776480334	0.000241343699832253	0.106598047446232	0.941919463042689	0.00766140920120308	0.422443382693012	Shared dynamics	5
RBP2	0.893881856223398	0.00308945223767054	0.937358278748956	0.98297124759387	0.0465178888650239	0.969671601417234	Shared dynamics	2
RBX1	0.15293694802744	0.0015917000217508	0.546371669204526	0.888402866490071	0.0295205993153009	0.791052120334283	Shared dynamics	1
RC3H2	0.331130993979973	0.00016838899086391	0.709335746348009	0.888402866490071	0.00585829406264101	0.872940735583918	Shared dynamics	4
REEP5	0.0342282488124267	0.00274329280074714	0.472743204616847	0.888402866490071	0.0427186992465691	0.722589913272042	Shared dynamics	1
REPIN1	0.162494028768026	3.51852993103474e-05	0.0379764403356087	0.888402866490071	0.00181614057903264	0.341794851526484	Shared dynamics	4
REXO1L1	0.449183935732077	0	0.0464455435816157	0.897631307364123	0	0.365348842085386	Shared dynamics	2
RGAG4	0.368214341611853	0.00253458891928171	0.985240466343453	0.888402866490071	0.040409735247832	0.991020643584477	Shared dynamics	1
RGCC	0.654924949753439	0	0.365194334671898	0.939867541371727	0	0.604869018783089	Shared dynamics	1
RHD	0.308892507206706	0.000142008412889527	0.636610385561347	0.888402866490071	0.00513245270639244	0.834819551941074	Shared dynamics	3
RHOB	0.921528434403981	0	0.031184491496149	0.989561976537394	0	0.326618671264204	Shared dynamics	4
RHOBTB1	0.366807690212068	7.39683966355376e-07	0.346839140855577	0.888402866490071	9.14776314584322e-05	0.584927111038537	Shared dynamics	1
RHOD	0.41506334658983	0.00243475487774308	0.759511225766332	0.888402866490071	0.0392274212079752	0.894014534108843	Shared dynamics	4
RHPN2	0.716764865929218	0.00119859334900513	0.208058606137824	0.948697509962088	0.0241025406910843	0.515651793921565	Shared dynamics	2
RINL	0.34909625931473	0.00168755699403889	0.851077469828802	0.888402866490071	0.0303930719229428	0.928637541152382	Shared dynamics	2
RND2	0.605922019159867	0.00137649924799754	0.958242017018824	0.930484455566921	0.0268044211141389	0.979040076851204	Shared dynamics	3
RNF125	0.7857266758056	1.37939412492294e-06	0.503762029503962	0.961772567074009	0.000143968374130981	0.752110277249792	Shared dynamics	2
RNF144B	0.0861899804204789	0.00177092720297217	0.764760491657188	0.888402866490071	0.0314446128089565	0.89552572631875	Shared dynamics	1
RNF187	0.0171373838760187	0.00217815455313886	0.0728139292424606	0.840747156229299	0.0366094224815074	0.398598235272033	Shared dynamics	6
RNF215	0.124006348810232	0.00205610290275715	0.660424133795781	0.888402866490071	0.0351376818749137	0.847707406964697	Shared dynamics	1
RNF4	0.780855444537501	0.00122844623539581	0.490459872199957	0.960368074107487	0.0244622377883253	0.739526386581415	Shared dynamics	6
RNPEPL1	0.412036081336923	9.64633280342575e-06	0.427732004669228	0.888402866490071	0.000691767852047632	0.674709080794958	Shared dynamics	1
ROBO4	0.0436273056073116	0	0.473644305599015	0.888402866490071	0	0.723199716374622	Shared dynamics	1
ROCK1P1	0.161789945610798	0.00282640757392216	0.740847540199606	0.888402866490071	0.0436546641702265	0.886793690681904	Shared dynamics	2
ROCK2	0.600769958178739	0.000214318974363026	0.760669828967769	0.929768626290306	0.00692684105056088	0.894178851113452	Shared dynamics	6
RP9	0.657758913846698	0.000521295694306367	0.732292727933304	0.940157239108593	0.0133257379634158	0.88394092484172	Shared dynamics	1
RPAIN	0.714404748968983	0.000447196751414469	0.191956749536121	0.948649332458102	0.0118754363201367	0.502952071157831	Shared dynamics	2
RPF1	0.940324231607699	0.00330770720071011	0.795014288604135	0.991978657307706	0.0484737693605435	0.904024538635952	Shared dynamics	1
RPL23AP32	0.571652722911494	6.93679854457674e-06	0.00153224897055071	0.923155458555453	0.000531970400214208	0.0743401337276711	Shared dynamics	3
RPL23AP7	0.369780092311976	0.000465573048253176	0.670126071581349	0.888402866490071	0.012191675827138	0.853910870558903	Shared dynamics	1
RPP21	0.749508966960327	0.00135467555005092	0.12353651537512	0.955394411821494	0.0265184245826985	0.440263262115558	Shared dynamics	1
RPS10P7	0.5331244918532	0.000131308313905953	0.316069665685049	0.916583607778066	0.00486910343904988	0.562655177930481	Shared dynamics	1
RPS19BP1	0.103505695995787	5.20379239961066e-05	0.0348466061024763	0.888402866490071	0.00244167417065942	0.336025692399129	Shared dynamics	6
RPS6KA6	0.0748421750363499	0	0.311861377861382	0.888402866490071	0	0.562655177930481	Shared dynamics	3
RPS6KB2	0.518009857470238	0.00191701970101182	0.423971470143818	0.913411810650503	0.033346791481991	0.67065603838512	Shared dynamics	1
RRBP1	0.351012371760506	0.000459767733647753	0.0778350832957808	0.888402866490071	0.0121297045981841	0.398598235272033	Shared dynamics	1
RRNAD1	0.553363263002684	0.00208503507454222	0.0424065888469113	0.91846299211051	0.0354903822234728	0.353974409165241	Shared dynamics	5
RRP7A	0.997565025864113	0.000283914012231545	0.17254259023879	0.999898981342785	0.00859633657994956	0.486135110731627	Shared dynamics	1
RSPRY1	0.468548339002886	0.00344714570446303	0.59674149912939	0.900724192390454	0.0498214823743863	0.828286516647154	Shared dynamics	1
RUSC1	0.775587638944301	0.00179932950317718	0.258535286084833	0.959149817954015	0.0318432208850116	0.539500422133843	Shared dynamics	1
RWDD4	0.498573016321055	0.0018458116556857	0.618243033769425	0.908851694775235	0.032424454995937	0.829668993902052	Shared dynamics	1
RXRA	0.193770862288203	0.000341554842039238	0.597449197860449	0.888402866490071	0.00973272342471775	0.828954802942156	Shared dynamics	6
RYBP	0.628223269554188	0.00133610204780066	0.610882465558616	0.934019082061217	0.0262268251511403	0.829668993902052	Shared dynamics	4
SAA2	0.868158201800683	0.00169384009738771	0.140567861092168	0.97930071204678	0.0304293893565974	0.456469964227461	Shared dynamics	2
SAC3D1	0.678169447772736	4.88870844150835e-05	0.616258340022638	0.943451995677028	0.00235844143059957	0.829668993902052	Shared dynamics	1
SACS	0.82494108930586	0.000319346223839057	0.276031660260292	0.969570337317087	0.00934710233277764	0.546594461274423	Shared dynamics	4
SAE1	0.280826465855475	0.00233926773832455	0.153684263376322	0.888402866490071	0.0382945466941025	0.46986621686184	Shared dynamics	6
SASH1	0.117787073078436	0.00103442939384113	0.973623931413114	0.888402866490071	0.0217626856544983	0.985274447169985	Shared dynamics	3
SCD	0.245599483755855	0.000231165179081838	0.0963201211595843	0.888402866490071	0.00741530760365069	0.411841201317369	Shared dynamics	6
