Pump01_HUVEC-Gag-EIF4E_NHLF_Day01	Pump02_HUVEC-Gag-EIF4E_NHLF_Day01	Pump03_HUVEC-Gag-EIF4E_NHLF_Day01	Pump04_HUVEC-Gag-EIF4E_ESC_Day01	Pump05_HUVEC-Gag-EIF4E_ESC_Day01	Pump06_HUVEC-Gag-EIF4E_ESC_Day01	Pump01_HUVEC-Gag-EIF4E_NHLF_Day02	Pump02_HUVEC-Gag-EIF4E_NHLF_Day02	Pump03_HUVEC-Gag-EIF4E_NHLF_Day02	Pump04_HUVEC-Gag-EIF4E_ESC_Day02	Pump05_HUVEC-Gag-EIF4E_ESC_Day02	Pump06_HUVEC-Gag-EIF4E_ESC_Day02	Pump01_HUVEC-Gag-EIF4E_NHLF_Day03	Pump02_HUVEC-Gag-EIF4E_NHLF_Day03	Pump03_HUVEC-Gag-EIF4E_NHLF_Day03	Pump04_HUVEC-Gag-EIF4E_ESC_Day03	Pump05_HUVEC-Gag-EIF4E_ESC_Day03	Pump06_HUVEC-Gag-EIF4E_ESC_Day03	Pump01_HUVEC-Gag-EIF4E_NHLF_Day04	Pump02_HUVEC-Gag-EIF4E_NHLF_Day04	Pump03_HUVEC-Gag-EIF4E_NHLF_Day04	Pump04_HUVEC-Gag-EIF4E_ESC_Day04	Pump05_HUVEC-Gag-EIF4E_ESC_Day04	Pump06_HUVEC-Gag-EIF4E_ESC_Day04	Pump01_HUVEC-Gag-EIF4E_NHLF_Day05	Pump02_HUVEC-Gag-EIF4E_NHLF_Day05	Pump03_HUVEC-Gag-EIF4E_NHLF_Day05	Pump04_HUVEC-Gag-EIF4E_ESC_Day05	Pump05_HUVEC-Gag-EIF4E_ESC_Day05	Pump06_HUVEC-Gag-EIF4E_ESC_Day05	Pump01_HUVEC-Gag-EIF4E_NHLF_Day06	Pump02_HUVEC-Gag-EIF4E_NHLF_Day06	Pump03_HUVEC-Gag-EIF4E_NHLF_Day06	Pump04_HUVEC-Gag-EIF4E_ESC_Day06	Pump05_HUVEC-Gag-EIF4E_ESC_Day06	Pump06_HUVEC-Gag-EIF4E_ESC_Day06	Pump01_HUVEC-Gag-EIF4E_NHLF_Day07	Pump02_HUVEC-Gag-EIF4E_NHLF_Day07	Pump03_HUVEC-Gag-EIF4E_NHLF_Day07	Pump04_HUVEC-Gag-EIF4E_ESC_Day07	Pump05_HUVEC-Gag-EIF4E_ESC_Day07	Pump06_HUVEC-Gag-EIF4E_ESC_Day07	Pump07_Control_NHLF_Day01	Pump07_Control_NHLF_Day02	Pump07_Control_NHLF_Day03	Pump07_Control_NHLF_Day04	Pump07_Control_NHLF_Day05	Pump07_Control_NHLF_Day06	Pump07_Control_NHLF_Day07	Pump08_Control_NHLF_Day01	Pump08_Control_NHLF_Day02	Pump08_Control_NHLF_Day03	Pump08_Control_NHLF_Day04	Pump08_Control_NHLF_Day05	Pump08_Control_NHLF_Day06	Pump08_Control_NHLF_Day07	Pump09_Control_NHLF_Day01	Pump09_Control_NHLF_Day02	Pump09_Control_NHLF_Day03	Pump09_Control_NHLF_Day04	Pump09_Control_NHLF_Day05	Pump09_Control_NHLF_Day06	Pump09_Control_NHLF_Day07
MLL	0.446138	36.8684	5.13294	2.373648	1.923997	8.39231	18.4794	6.73144	6.73466	0.359069	6.07515	13.69529	16.97673	16.06900011946	43.9222	18.04878	3.8782	16.76889	52.8987	28.458600620149	18.20671	35.5168	24.90186	12.62318	14.7544	28.42747	21.84335	23.5168	43.3811	7.35067	35.139	7.528109	35.0229	9.07077	2.106411	14.39036	21.93276	16.87925	13.94718	1.89497	5.34131	3.00275	1.337828	173.1334	0	0	0	0.925905	0	0	0	0	0	0	0	0.488794	1.872049	0	0	0	1.065382	0	1.00799
MLL2	1.52219	17.7195	6.20857	23.2373	3.9852	15.6483	5.51946	3.56786	20.9908	13.7045	50.2331	28.838	12.205	10.6606	28.5024	24.5469	7.40675	32.76	15.4181	3.94911	22.668	18.0124	13.798	47.9661	11.7497	20.2896	17.9046	7.53951	8.44798	12.5722	31.5085	20.9361	15.3706	6.63984	8.49959	16.8801	32.4869	18.1327	52.4503	9.25177	4.71681	10.637	1.1411	0	0	0	0	0	0	0	1.36099	0	0	0	0	0.41693	1.59689	0	0	0	0	0	0.859824
MLL3	18.6364	19.0048	0.183586	19.3877	1.8248	0.683142	0.141447	10.2151	13.4187	44.7054	3.20786	49.5409	20.8538	11.0391	21.437	18.4933	20.0178	3.38324	27.5199	2.1942	17.753	12.0158	4.8577	33.7723	18.4166	19.213	35.6351	20.6606	19.3341	10.9162	37.4297	23.0238	41.8169	10.6767	4.94287	10.133	42.5842	25.1323	48.2159	11.7231	4.95234	9.76882	0	0	0	0	0	0	136.465	0	0	0	1.31441	0	0	0.480781	0	0	0	5.74504	0	0.934362	0
MLL4	47.866	0	0.0923326	0.204199	1.63154	18.3273	15.7928	36.4304	13.9496	27.6506	19.0451	6.69557	1.93208	0.712299	6.49022	39.147	11.5454	25.4769	40.7599	3.37204	10.1271	4.50958	20.5062	14.1741	25.7283	20.8399	5.6684	23.5719	13.671	17.1834	8.54865	12.0701	23.4651	9.07116	1.45952	4.4128	35.5087	24.6399	51.9947	12.8771	13.7073	3.87586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MLL5	0.279645	4.18574	15.9155	0.38842	18.6209	0.145272	3.42809	35.3383	0.261484	1.42663	8.74624	17.2901	6.03079	4.84527	10.419	30.7753	0.748764	7.91231	21.7431	35.5639	19.6889	14.9952	21.2567	39.1128	3.37732	10.9438	23.0394	25.27056	18.0767	13.446	61.7627	17.1621	18.696	21.0533	19.6972	16.8632	22.5935	13.8798	12.66329	22.7897	28.3833	29.9972	67.1123	0	0	10.1198	0	0	0	291.914000203509	0	0	0	0	0	0	0	0	0	0	0	545.492	0
MLLT1	2.11014	28.7466	24.0492	1.36867	0	1.75552	47.4112	19.3018	59.6603	11.7936	61.201	13.8206	77.1928	127.146	122.437	11.9932	86.8392	43.4535	83.9641	115.061	72.6096	40.0801	99.9948	69.1697	42.1082	52.0015	33.6064	41.4423	26.5934	55.5231	168.74	140.452	146.329	40.6238	46.2443	42.4632	107.248	65.2898	76.8358	50.758	30.9692	27.7879	5.06586	0	0	0	0	0	0	0	6.05259	5.62669	0	0	0	0	0	0	0	0	4.02772	0	0
MLLT10	8.53199	0	1.30917	3.97654	0	0	57.9841	53.39429	14.7878	7.45097	5.94404	1.2647	0.3727724	38.73314	3.61272	9.71176	1.675346	11.37533	27.015186	20.75719	37.0215	15.762802	75.419542	3.42631	15.856265	12.316918	4.981777	0.804133	2.030529	14.199310648203	72.777018	21.78549	10.471380002628	0.4948531	13.073935	16.01156	8.21892	13.20602	50.06998	7.35819	5.41594	9.171824	150.032	0	0	0	0	0	0	0	123.217	0	0	0	0	0	0	0	101.068	0	0	0	0
MLLT10P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77083	0	2.92308	0	0	0	2.84037	0	0	0	1.70021	0	7.83202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MLLT11	0	0	6.56152	0	2.84128	0	0	28.9842	0	110.898	53.7114	6.36517	3.41477	0	7.21741	0.152466	29.0983	26.6784	5.16286	30.2186	1.91221	83.0226	72.7879	2.36678	0.085724	56.6504	4.34388	0	120.667	86.7186	101.543	73.6298	93.2128	42.7339	46.7097	60.3956	66.689	80.9005	41.1431	93.7622	32.5853	72.8554	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02882	0	0	0	0	0	0	0
MLLT3	5.03476	0	0.469118	0	18.9951	1.45568	0	7.24402	0	0	0.160764	0.411169	6.13331	0.164565	20.2517	23.0414	0.166732	11.288	0.200475	4.12042	0	0.433925	0.116059	0.130849	11.5586	21.8179	0.0628676	25.8497	0.0549407	21.3004	0	0.154975	0.109263	1.45197	0	0.173872	2.25417	0.109305	0	3.11461	0.0452975	0	6.71722	0	0	0	6.83818	0	0	0	0	0	0	0	0	0	0	6.66298	0	0	0	0	5.05272
MLLT4	4.765603	16.8625186	21.44738	12.06296	21.58545	63.9293	45.5223	27.708793	1.915936	85.3601	40.84562	81.0238	20.67737	74.8566	24.39074	47.5002	25.8378	29.8861	53.3883	62.1059	77.44487	62.9193	36.5493	45.9843	67.0351	51.5634	36.7061	26.3647	43.6291	13.13245	45.3248	51.3047	36.92252	24.12352	7.86901	9.55494	50.6211	27.11265	80.3345	11.318038	16.49275	18.06571	0	0	0	0	0	0	0	0	0	0	0	0	10.3672	0	0	0	0	3.28928	0	0	2.26911
MLLT4-AS1	0	7.38509	2.40514	0	1.97543	2.32848	0	0	0	0	0.51363	0.419857	0.342722	0	0	0	0	4.35631	0	0.733024	0.2018	1.22837	0	0	5.84888	0.555716	44.3367	0.276776	0.253525	0.47942	0.0921468	0.304485	0	0	0	0	0.444026	6.3459	0	0	0.205281	1.10709	0	0	0	0	0	0	0	0	0	0	30.7788	0	0	0	0	0	0	11.2013	0	0	0
MLLT6	10.6977	2.66647	33.6879	6.19266	1.53318	15.6488	16.2722	71.9237	33.4503	6.96538	53.2993	10.2953	57.9085	47.7975	18.7217	12.7039	24.3753	38.1424	25.9239	23.3564	56.5056	82.6503	3.21188	42.1107	35.9519	26.1117	31.9628	22.9456	47.1578	16.9209	56.04	19.7628	64.4512	23.6754	13.2234	37.8977	42.5323	47.2372	41.3963	7.56611	4.32531	9.64151	8.98891	0	0	0	6.09923	2.07464	2.33589	0	3.57663	0	0	0	0	1.09447	4.19055	0	5.87363	3.28472	0	2.12846	2.25643
MLN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MLNR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45356	0.953669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MLPH	1.04451	3.7858	0.656811	13.314	0.644732	0.271731	11.8074	2.93024	7.78798	19.7969	1.50112	8.59998	5.90118	0.767992	0.389735	2.84992	6.84723	27.5732	0.436666	6.90382	11.1375	12.6701	0.216651	122.265	0.159081	1.31541	12.0298	14.1247	14.6581	9.16642	5.62774	1.08628	6.06763	1.77598	17.9451	22.3131	0.39811	4.48883	0.828453	44.905912	34.6812	24.9368	0	0	0	0	6.3832	0	0	0	712.103	0	0	0	0	0	0	0	0	0	0	0	0
MLST8	17.6532	71.6877	87.6097	152.658	99.1012	1.22986	4.57574	429.5094	96.4777	283.1276	145.582	193.9358	91.9388	38.9221	44.5277	246.782	117.138	53.9827	46.3116	101.259	43.1552	211.929	34.308	278.5407	316.846	146.482	68.8251	24.5844	2.89214	49.8704	229.883	166.8478	6.81174	23.3258	15.0522	125.298	186.7092	162.7979	50.7111	62.2189	69.4899	29.3319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4646	0	0	0
MLX	0	0	0	0	0	0.975248	0	0	0	0	22.8743	20.6365	59.3558	0	0	8.4478	34.4191	15.926	24.9007	0	0	50.318	0	8.59482	0	96.7095	56.2979	0.383849	81.4444	0	0	14.3083	28.4972	72.2057	25.2642	66.477894	71.5108	95.5353	0	51.8039	79.4368	6.65389	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74326	0	0	0	0	0	0	0
MLXIP	16.899	40.3074	28.3123	29.5489	22.9716	32.2622	237.051	84.7992	290.179	163.311	149.876	110.904	199.879	65.6555	168.265	68.161	168.648	144.201	231.794	183.01	234.682	119.6	127.983	222.137	248.284	346.172	256.066	117.177	144.052	150.115	230.672	236.579	294.809	104.132	41.2887	207.675	289.699	210.581	297.923	91.0163	86.5139	110.299	8.27802	23.765	11.1665	6.24231	8.42584	14.3337	9.67893	9.86244	0	18.3891	16.546	23.3931	17.8107	7.55803	46.2922	4.10202	8.11199	13.5563	9.87639	11.7641	6.23173
MLXIPL	0	0	0	0	0	2.18767900906548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MLYCD	0	0	0	32.2551	0	0	0	0	11.3075	0	0	23.5313	0	0	39.1372	3.44232	5.6591	0	34.294	3.2395	0	0	3.75089	0	0	0	23.962	0	57.322	1.39382	0	11.7752	0	0	0	0.0702475	4.7187	5.1237	19.5974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMAA	0.951015	0.153378	0.796548	0.146796	1.17291	0	3.27308	0.683682	10.5756	0.0851337	0.0945684	0	0.961526	1.31435	1.41764	0.575617	0.191879	0.822933	0.529879	0.0598399	0	6.90662	0.131346	0.0380607	0	0.446402	0	0.743769	12.8444	17.4611	0.083236	1.62186	4.63978	3.20347	0.722085	0.541095	3.14035	4.3304	0	0	0.307578	1.14814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMAB	10.5735	4.72672	10.1967	15.1377	9.62003	108.509	11.9242	3.93127	4.39733	4.87507	53.0618	15.0397	11.3265	14.4624	6.28566	10.2062	9.16815	7.20909	3.46178	4.1455	3.66869	34.5135	30.0493	4.24943	1.68889	49.6054	3.44016	36.9615	17.0405	2.99527	25.4637	22.8636	12.2448	26.0895	16.7689	31.727	54.35413	3.37949	3.05888	25.8293	15.1168	4.95621	0	0	4.9773	0	0	0	8.62643	6.59079	0	0	0	15.6394	0	0	0	0	10.8438	6.0428	4.39924	3.93384	0
MMACHC	4.0969	4.1313	2.00389	12.2083	3.83562	5.37957	0.440954	1.51776	0.640572	2.97894	4.32234	0.607273	1.07333	0.610615	0.322624	2.03435	3.70011	4.81037	3.00769	4.2026	1.40692	4.8169	0.737557	0.961296	17.407	2.00389	0.79112	0.965883	3.42362	1.66411	6.8665	0.872565	0.913598	0.25244	2.70148	3.15009	1.9826	1.90897	2.97811	17.7498	0.916049	1.28206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.0908	0	0	0	0
MMADHC	38.8676	446.705	396.475	500.564	338.229	247.134	0.934018	130.196	142.295	157.092	10.8079	285.591	10.9653	22.1399	130.17	0	52.6445	9.93367	96.1298	153.613	0.400386	13.3344	120.988	129.637	131.925	58.8762	62.5208	0	67.1305	161.823	8.48655	22.8751	250.161	119.912	67.7463	97.733	109.906	31.9731	189.884	87.1045	117.416	51.1356	0	0	0	13.1015	0	0	269.633	0	0	0	17.3529	0	0	0	0	0	0	0	246.58	12.349	0
MMD	0	0.346243	20.7299	16.6081	23.4441	106.675	3.70334	0	0	0	0	0	0	0	41.9913	0.355771	7.90355	0.307631	38.0715	8.5215	0.0992354	0	0	0	7.60433	54.9778	2.25443	0	0	4.59006	21.2833	28.1966	24.9201	0.0641128	0	0	7.48742	30.6692	0	17.6078	0.0580286	0.190097	0	0	0	0	0	0	0	276.283	0	0	0	0	0	0	0	0	0	0	0	0	497.833
MMD2	12.017926	6.6915	1.34867	26.98834	5.43231	7.27902	1.0352	0	0.553651	2.03296	2.08256	1.11976	4.772226	1.5236	0	2.66809	2.45612	1.40468	1.22681	3.19724	4.55401	8.30183	2.09787	1.51514	0.995079	1.04869	1.79232	1.49024	0.81575	5.29347	2.14216	1.00508	0.635929	1.57338	0.890496	1.25458	0.349616	1.63345	0.887829	0.522078	1.32492	4.13112	0	0	0	13.9992	0	38.5969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MME	0	2.27061369349	0.140655896088	0.155528748689	0.41422555186	25.653989589367	0	0.14486539652	0	56.5545512444479	0	0.34501045922	0	0.09865753474	0	9.62169	2.18923	0.28802594636	37.7321673786102	0.063396459316	0.6040537026	9.0266946024	34.4424609702312	1.9232422408	0.59300393227	1.04733	1.77212724159	0	5.84879	0	2.93956794471158	11.7502219637	0	8.9804347828	3.5759166849	0.390888	0.9139962891	11.0403	0.0887004798	0.026686534877	28.514678970657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMEL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691797	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666612	0	0	0	0	0	0.374122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMGT1	5.25854	21.3468	105.375	0	27.5904	0.273609	10.1905	0.226958	121.214	21.0646	0	106.107	83.5416	37.8917	0.981071	5.9132	36.8232	30.4723	87.81	11.8174	45.5858	17.3016	8.28964	55.1593	18.3003	22.8346	35.0387	10.0741	22.2038	8.60613	68.7364	28.8372	39.8407	48.3765	32.6553	37.2975	39.5702	27.6328	13.4859	11.6675	8.68453	33.1532	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30507	0	0	0	0	0	0	0
MMP1	32.664	797.321	990.6201	406.858	926.007	652.235	242.927	569.3311	1415.09	345.16700233517	797.3109	1084.4166	294.343	507.083	569.1471	558.874	796.14	559.033	1085.35	619.417	250.5608	417.87	258.9248	550.957	388.6198	318.645	409.6322	564.133	314.334	699.231	438.4694	477.188	462.56	147.9221	568.6407	575.01311842	541.191000006731	588.340562735	414.447	248.2368	135.3759	306.4521	25.3338	0	0	19.1412	0	17.5871	0	0	0	25.8689	0	0	10.9463	4.62011	0	37.7697	0	0	10.0379	9.02002	17.4938
MMP10	0	0	0	0	0	30.0084	205.44	0	167.027	0	0	0.169601	87.7952	0.678357	166.952	0.190994	0	0	0	0.434462	0	0	0	0	3.32744	0	0	34.8056	0	0	2.72555	0	40.3389	0	0	0.179185	0	0	0	3.20591	41.7292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7353	0	0	0	0	0
MMP11	0	122.185	0	0	0	0	0	1.88744	0	0	0	0	0	0	0	0	0	0	0	0	0	35.5263	0	0	0	0.0882751	0.0983254	0.0821405	21.6543	0	0	0	28.4798	0	0	0	0	10.3506	0.115717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP12	0	0	1.79962	0	10.5977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9503	0	2.14363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP13	0	0	0	0	0	0	0	0	0	0	0	0	0.121031	0	0.803644	0	0	0	0	0	0	0.0795625	0	0	0.133619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP14	1.086	7.61051	1.13829	55.8802	1.34081	0	0	0.23437	39.5231	53.2885	15.6032	0.399055	1.46534	2.87496	2.83686	24.697	11.9748	0	3.30794	85.0122	32.4869	8.84385	18.6986	24.194	12.1278	5.6357	7.20017	19.5313	6.87887	8.7588	31.0672	12.0328	26.8291	10.3024	0.208481	21.3472	12.7138	10.5025	27.6383	2.97982	2.15423	2.1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP15	0	0	0	0	0	0	0	0	0	0	0	0	2.45751	0	0.479657	0	0.51071	0	0	0	0	0.0474595	14.6653	0	14.4329	3.92787	0.337088	0.0402512	2.23041	0	7.69673	10.2645	11.0014	0.0383562	0.0411394	3.66164	3.26776	0	3.68214	0.136331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP16	0	0.143348	0	0.137458	0	0	2.87329	0	22.3953	0	0	0.609786	0	0.784708	0	0.342973	1.05995	0	4.11133	0.0560361	4.80483	0.886314	0.676428	0.8326	0	0	0.199946	0.891489	0.203853	0	1.29901	0	0.954878	0	0.0284742	0	0	0	0	0	2.23202	1.86175	0	0	0	0	0	0	0	0	0	0	0	10.0672	0	0	0	0	0	0	0	0	0
MMP17	0	0	0	0	0	0	0.528171	57.8421	0	0	0	66.6176	0	0	0	35.4636	15.3569	40.1903	47.6223	64.9541	0.113221	0	26.1265	0	0	34.9603	0	0	0	0	11.7476	20.7348	1.19832	0	0.392175	46.2604	7.5616	40.9121	0	0.84514	11.5878	1.59053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP19	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5987	0	0	0	0	0	0	0	17.8542	0	0	0	12.1705	0	1.86683	0	2.75573	0	0	0	13.238	0	0	0	1.93793	0	0	30.6778	1.64877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP2	10.8273	183.167	27.4792	57.3306	151.286	281.168	117.82	15.2509	47.0074	236.447	84.671	124.155	67.8635	84.1591	210.776	149.4203	106.83961	190.71644	298.027	166.282	209.087	172.9731	232.327	197.411	292.522	198.205	200.073	279.387	165.3881	105.1837	449.421	286.157	396.20004	142.91423	102.731	126.072	504.066	664.2795	642.204	183.212	134.885	163.295	0	0	12.3092	0	0	0	10.6644	8.14592	0	0	0	0	11.7935	4.99605	9.55798	6.7878	0	0	0	14.5966	0
MMP20	0	0.495027	0	0.950094	0	0	0	0	0.641465	0	2.35671	1.35732	0	0	0	0	0	0.220018	0	0	0	0.227457	0.638149	0	0	0.103426	0.690834	0	0	1.09443	0.0897921	0.142102	0	0	0.589705	0.318714	0	0.200412	0	0	0.249076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP21	0	0	0	0	0	0	0	0	0	0	0	46.6472	0	0	0	0.347841	0	0	0	0	0	0	0	0	0	0	0	0	1.03051	0	0	2.03754	0	0	0	0.0816036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP23A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.518336	0	0	0	0	0	0.244618	0	0.655252	7.97838	26.1804	0	0	0	0	0	2.30906	0	26.4646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP23B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153017	0	0	0	0	0	0	0.442813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP24	0	0.212302	13.6267	1.01805	0.271143	0.45704	16.741	14.79	23.1792	0	0.757216	20.4596	53.268	0.516707	22.6161	20.8407	73.1574	15.5549	14.2746	44.0585	14.7817	4.62153	21.8649	30.2084	11.6063	33.183	45.6572	78.1404	16.7796	26.7742	29.3631	17.4545	24.7831	16.4335	20.6197	0.648287	8.22982	59.1978	32.7486	21.415	12.7295	9.05005	0	0	0	0	0	3.65473	0	0	0	0	0	0	4.54238	0	0	0	0	0	8.38741	0	0
MMP25	0	0	0	0	0	0	0	0	15.7145	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7056	0	0	0	0.0607836	0	0.0531194	0	0	0	0.0528175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP26	0	0	0	0	0	1.16593	1.44349	0	0	0	0	0	0	7.24537	0	0	0	0	0	0	0	0	0	0	0	0	0	0.836868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP27	19.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87951	0	0	0	0	0	0	0	0	0	0.096413	0	2.1828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP28	0	0	0	0	0	0	0	0	0	0	0	0.821121	0.672477	0	0	0	0	0	0	0	0	0.176884	0	0	0	0	0	0	0	0	0	0	0	0	0.206255	0	0	0.1559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP3	0	0	2.77775	0.511787	0	0	0	0	0	0	0	0	0	0	0	5.12391	0	0	0	0	0	1.22557	0	0	1.43994	0.557272	0	0.517966	0	0	0	1.07186	0.107967	0	0	6.35298	0	0	0	0	4.56226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP8	1.26703	0	0	0.293795	0	0	0	11.2139	0	0	1.45705	0.465882	0	1.30513	0	0	0	0	0	0	0	0.421453	3.02427	0	0	0	0	0	0	6.46522	0.0555305	0	0	0	0.304123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP9	0	4.48951	0	0	0	0	0	0	0	0	0	0	0	0.745763	0	0.279755	0	0	0.806624	0	0	0.374764	0	0	0	0	0.094917	0.0792962	0	0.200444	0	0	0	0.906849	0	0.0656625	0	0.247713	0	0	0.410536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRN1	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4194	0.284282	0	0.45402	0.572377	0	0.0719806	0	1.18127	0	8.60129	0	11.1655	0.128443	0.107367	0	0	0	0	0	0	0.073158	0.0295931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25203	0
MMRN2	0	0	0	4.4889	0	0.949249	0	0	0	0	0.19773	0	0.0777144	22.1389	1.02306	1.00575	0	3.04309	0.787192	0	0.89576	0.56889	10.6773	0	0.459233	0.108131	1.25045	21.8645	0.0491776	1.30066	0.0405402	19.7642	0	0.94983	0	3.0547	19.7946	7.69211	0.0627785	1.40459	0.222101	0	0	0	0	0	0	0	0	0	0	0	5.47571	0	0	0	0	0	0	0	0	0	0
MMS19	29.1301	0	1.74452	0	11.88	0	9.07223	0.673516	0.974798	0.139844	0.149456	0	2.36861	0	14.3627	10.838	0.154998	26.2352	31.874	0.196467	0	0	4.20785	0	28.0244	9.27595	0.0584482	22.9101	0.0510784	15.9156	22.0111	7.20324	0	12.8944	26.0116	11.1934	30.5892	0	34.5188	2.31655	12.8437	10.7629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2358	0	0	4.44018	0
MMS22L	0.856208	4.29974	6.06799	6.21929	4.9453	12.7226	0.960416	1.47528	0.545445	0.5563	1.10114	6.99361	2.24387	1.5933	1.236	0.916483	5.14685	1.09899	0.607805	1.21576	3.19177	1.35686	1.47045	1.92766	0.447618	0.602694	0.246455	0.903979	0.762367	1.45954	0.372626	0.575902	0.398756	0.568732	1.04882	1.07921	0.520173	0.759655	0.728649	1.04955	0.218148	0.192253	0	0	0	2.07065	0	0	0	0	0	5.79885	0	0	0	0	0	0	0	5.84046	0	5.52354	1.95232
MN1	0.247827	0	0	0	0	0	0	0	0	0	0	0.581572	0	0	0	0	0	1.32782	1.09464	4.53716	0	0.98615	5.13205	0.0579134	25.3435	0.12457	12.1823	0.209817	0	6.7523	0.216836	3.28814	0.0482943	1.1522	0	0	6.01551	13.7959	0	0	1.342	3.19525	0	0	0	2.24173	3.02649	109.122	0	0	0	0	0	0	2.55772	81.4631	0	0	0	0	0	0	0
