gene	residual_var_repeated	residual_var_independent	p_time_rep	p_time_condition_rep	p_time_ind	p_time_condition_ind	padj_time_rep	padj_time_condition_rep	padj_time_ind	padj_time_condition_ind	significant
DCAF12L2	0.00883947201366009	0.00883947610833343	0.347740281114749	0.18908011777925	0.347747335091642	0.189080710320014	0.642011346225261	0.500678204093657	0.647949314780178	0.51822939446348	FALSE
DCAF13	1.25103078378565	1.26814250007387	0.582885580838592	0.225029054069998	0.585428944355024	0.229841704062125	0.791908630870251	0.526492234414286	0.796758329204255	0.547139864276061	FALSE
DCAF13P3	0.0208513651786113	0.0253117975605407	0.0583537474695328	0.261409114528834	0.0837683644611155	0.335418490114789	0.295861796411878	0.539727036094617	0.37107824555073	0.586037401151071	FALSE
DCAF15	0.191302016411237	0.191302077951322	0.363905458847693	0.109881580737444	0.363909862441478	0.10988102670239	0.653824036893733	0.426985332122593	0.660309745573164	0.45010138257807	FALSE
DCAF16	0.19585024728783	0.218625549061486	0.011132104971421	0.0966295613220767	0.0176180970021894	0.11456321803139	0.107289422508344	0.412184203262576	0.149586033118589	0.45325344175289	FALSE
DCAF17	0.617517925332265	0.63427094956133	0.844275704484947	0.13404427069314	0.84427553289119	0.139142046336175	0.920816378707018	0.450485148737176	0.922300789696555	0.478594217620466	FALSE
DCAF4	0.401307231538324	0.406999961322159	0.0334882046699635	0.690281358868961	0.0347717833351416	0.691615706435121	0.212867981912816	0.865267066223318	0.22483209426453	0.872975615296198	FALSE
DCAF4L1	0.0923811509708764	0.101627447173305	0.42462598441659	0.607225489967705	0.44608854769455	0.622067678706996	0.6931110536244	0.829668993902052	0.713181690687633	0.834729385613978	FALSE
DCAF4L2	0.0491668736872367	0.0491668859682481	0.141566074959774	0.302015776664801	0.141566123088308	0.302015829723526	0.475218229807343	0.562447754194751	0.482931882907754	0.574739841235912	FALSE
DCAF5	1.064140956301	1.06414119571265	0.0446978984986268	0.149352855425429	0.0446941338789034	0.149360850935868	0.253877418708951	0.465084837232327	0.261063524016658	0.486559800034078	FALSE
DCAF6	1.21682784452004	1.43189884008972	0.706188619083015	0.692856360804803	0.728013432603909	0.743536552953963	0.841649684941357	0.866725189111034	0.85594985185148	0.892744686165233	FALSE
DCAF7	0.497328425733385	0.517240072770229	0.000121947862867899	0.216041391372326	0.000134628173642737	0.224681887382403	0.00462623488283967	0.520250040495473	0.00537407537921641	0.54319702400383	TRUE
DCAF8	1.20265555426819	1.20265480558982	0.41875179419219	0.190639611210139	0.418755781607156	0.190648796256126	0.690479811315032	0.501404440252261	0.696505198156507	0.518972219426982	FALSE
DCAF8L1	0.203320767488083	0.203321448358373	0.38362447656909	0.070028077347736	0.383659945494347	0.0700314451150543	0.667156734184529	0.398598235272033	0.674382399344382	0.429066308999995	FALSE
DCAF8L2	0.013802395662076	0.0146207161877444	0.841963065403505	0.698633213237246	0.874755776850948	0.702103819141195	0.919630494020797	0.868826582474625	0.940280060361863	0.877160210062332	FALSE
DCAKD	0.4477367876179	0.447736552357302	0.791925652851942	0.0228800251596708	0.791944419706345	0.0228803817569823	0.891228764381451	0.291138717653354	0.892544801245624	0.320936487505606	FALSE
DCBLD1	0.607275252422188	0.694947674456955	0.399869201857466	0.136303154942521	0.399573274162558	0.162488187835545	0.678477513318187	0.452682124051577	0.68465362168512	0.496755504589151	FALSE
DCBLD2	0.694325793911789	0.694323120309443	0.0634450037173213	0.155621197449747	0.0634459303417554	0.155626789682795	0.309429974820106	0.47193688244647	0.317467054628672	0.492309830385064	FALSE
DCC	0.0575594992816084	0.0575595081416514	0.854487576413934	0.0781081000306748	0.854492105088943	0.0781079320332783	0.926452629216202	0.398598235272033	0.927773930807014	0.429066308999995	FALSE
DCD	0.011980398996358	0.0119803820452969	8.62643450182388e-05	0.440207103067632	8.62630314375501e-05	0.440137282806901	0.00359294673228445	0.688197514046109	0.0038938477228646	0.701353541278748	TRUE
DCDC1	0.10495208884091	0.104952087476596	0.0194402681010231	0.686287180425708	0.0194409071614794	0.699335980125277	0.152639991298895	0.863252658546909	0.158580880528789	0.876183249717642	FALSE
DCDC2	0.0614284999766839	0.0614285064785176	0.121262051161914	0.309764320027165	0.121262597834667	0.309797551442104	0.438753821292148	0.562655177930481	0.447487848097713	0.574739841235912	FALSE
DCDC2B	0.0432356479712734	0.043246966162414	0.302545433424706	0.361837273307223	0.302609015040449	0.372864349255095	0.624968319802428	0.601450458334473	0.631193298576186	0.62625053902677	FALSE
DCDC5	0.0591070880740972	0.0698859445207885	0.4051269503867	0.914908938938017	0.443179415570003	0.942322762888379	0.681826651190318	0.958607379953464	0.711397303929813	0.973745572343849	FALSE
DCHS1	0.595758020958816	0.595758295433254	0.0471398755044224	0.0121587802026415	0.0471403741311293	0.0121589702453127	0.261148913233418	0.228047884627494	0.268892413998838	0.249667300737725	FALSE
DCHS2	0.151360949028516	0.156312123719416	0.159195375884329	0.0665169706302271	0.158601376151828	0.072605179267107	0.504539218252274	0.398598235272033	0.510828698501356	0.429066308999995	FALSE
DCK	0.654097289711731	0.65409677264075	0.96351504260475	0.538022539787381	0.963548526515943	0.538061764967985	0.991325607254715	0.782724570700402	0.991873190923027	0.771275443624442	FALSE
DCLK1	0.0623089702684546	0.0623089704179289	0.876012337936434	0.917716312388639	0.876012616110232	0.917946659220383	0.939436050596846	0.95964846055746	0.940899364788763	0.962103787630024	FALSE
DCLK2	0.596075677728991	0.780692706085132	0.635204321058319	0.0452663101223947	0.634969249948334	0.0775278573649074	0.800543774127572	0.362062793038788	0.804226725382973	0.429066308999995	FALSE
DCLK3	0.0645080659330785	0.0682575779738275	0.444298152487508	0.0224117003140183	0.444169484434662	0.0260030893818808	0.705994401485129	0.288520300793463	0.712291153265003	0.334099244465131	FALSE
DCLRE1A	0.112938186722235	0.118904463391686	0.865311521099668	0.0482349703213107	0.86867351050943	0.0556671382629612	0.933128637944081	0.371082051167194	0.936911891516627	0.417742434618321	FALSE
DCLRE1B	0.392639568306722	0.40099385991092	0.222949563341651	0.481829399459877	0.227207364089548	0.489300427792004	0.596129574763555	0.730684090356761	0.610685933539748	0.751872447072516	FALSE
DCLRE1C	0.373966803710509	0.373966924758194	0.234981768796418	0.272312090496904	0.234983222420482	0.272338753811919	0.610302248745831	0.544425315317895	0.619467904999563	0.559638675370144	FALSE
DCN	0.253771483046679	0.253771796361654	0.143994508430997	0.00676792597164866	0.143995766987118	0.00676805722944951	0.479344352909302	0.172388742963565	0.486873171690325	0.191041362112535	FALSE
DCP1A	0.250452611041752	0.282913700067407	0	0.0147076509859818	0	0.0224899326035994	0	0.245491564260919	0	0.318546983553533	TRUE
DCP1B	0.621362945109077	0.66208977390592	0.205418544327095	0.682043400475504	0.200203302017281	0.691979674784215	0.573253576943072	0.860973128849861	0.573894674432173	0.873228966185967	FALSE
DCP2	0.671592588386927	0.702020131725147	0.0836362665481423	0.380318227139489	0.0900935777221546	0.411146292937859	0.361730656774621	0.619983907647734	0.385227646977982	0.669677686030636	FALSE
DCPS	0.870974795452191	0.870975051926274	0.178747769294671	0.956483747978534	0.178750228909784	0.956583946825959	0.536092973342975	0.978527602168342	0.544728656566549	0.980770570198808	FALSE
DCST1	0.00524403203162836	0.005244013163015	0.588486437518677	0.252705671127642	0.588491113325281	0.252733440868089	0.794367385238181	0.539500422133843	0.797323605515274	0.555228448784674	FALSE
DCST2	0.0164859331045053	0.0164859729989031	0.861954099947069	0.297353306117943	0.862035943224077	0.297344609937837	0.931150657501135	0.559221539592481	0.932604593276147	0.572133536808048	FALSE
DCSTAMP	0.0278847200102918	0.0278847180216597	0.639374830971043	0.470104403925064	0.639378375541488	0.470170423702528	0.803056289020043	0.71958889343977	0.806945067131816	0.733379484255981	FALSE
DCT	0.00899069214919079	0.00899070027115902	0.22285455024804	0.66292180367004	0.22285939389095	0.678304072926858	0.596099007014261	0.849347281497945	0.604960618077997	0.865462113076434	FALSE
DCTD	0.771447743517703	0.771447997676498	0.651944438990012	0.87570984571545	0.651944552755528	0.875470967368865	0.809606563496391	0.94000212607784	0.813685215584045	0.942991180921478	FALSE
DCTN1	1.05954914567617	1.0595498484605	0.00323411216292585	0.141312878292765	0.00323652913005401	0.141322936013283	0.047849382553724	0.456876244257691	0.0502566170868524	0.480019176054918	TRUE
DCTN1-AS1	0.0544681637597018	0.0600341412579664	0.888032717074494	0.821115755396697	0.893278231484343	0.853001770389993	0.946044015859683	0.915985020983719	0.950023910967243	0.933164223298103	FALSE
DCTN2	0.968664598307721	0.994492742472203	0.12293927244784	0.0792196581482878	0.127752176594915	0.0844788058202626	0.441121696007712	0.398598235272033	0.458534485654944	0.429066308999995	FALSE
DCTN3	1.37103470827631	1.40439992488614	0.796692990648439	0.0202839809095714	0.796650921390794	0.0215783271510861	0.893681856714415	0.275728116608126	0.895328240021642	0.314502648313786	FALSE
DCTN4	0.92612061366392	0.998614076650383	0.0416443762584456	0.335885081400835	0.051077226568331	0.366757036656962	0.243249542567759	0.573734408562372	0.280928892748556	0.619282700960586	FALSE
DCTN5	0.96027445131469	0.960275756829671	0.00056270837841621	0.261576384917558	0.000562914534323	0.26158028928404	0.0141145468518092	0.539727036094617	0.0146700601417478	0.555228448784674	TRUE
DCTN6	0.862335810755367	0.862336496912305	0.445226551205023	0.985277207437325	0.445229599087329	0.985061842261455	0.706397268530645	0.991020643584477	0.712495259225606	0.991470197928655	FALSE
DCTPP1	0.684065209272381	0.689465555840339	0.134765781961839	0.0399688656560637	0.132442870834728	0.040712747314516	0.463004238149369	0.345238594254614	0.466921678098506	0.383740062353033	FALSE
DCUN1D1	0.577761120077029	0.585742679440482	0.123837585522246	0.136269032517784	0.126005647259342	0.138617732016265	0.442489809591514	0.452682124051577	0.455429523840124	0.478365321648387	FALSE
DCUN1D2	0.684319935459561	0.684318770789217	0.257912643884098	0.120413578785822	0.257948163748217	0.120410602470185	0.624968319802428	0.436707973137896	0.631193298576186	0.459405497879663	FALSE
DCUN1D3	0.539030181741951	0.539030727853827	0.923308908481068	0.114658889868392	0.923333333358141	0.114662482438715	0.966162146322734	0.431363481997789	0.966707770626873	0.45333577298242	FALSE
DCUN1D4	1.25618992946199	1.25619956305541	0.669039167831003	0.194476425977746	0.669040336848342	0.194486813460268	0.819954292296491	0.50454924338788	0.823465169323405	0.522409290823036	FALSE
DCUN1D5	0.585297647482665	0.814609209216684	0.900737515401514	0.464588944825026	0.915748387041325	0.659955932839178	0.953353428959623	0.713746324655436	0.962394531249256	0.857341659928782	FALSE
DCX	0.0382231220003417	0.0394121591757827	0.0521899511931892	0.0679959201658724	0.0519826501563706	0.0747341616318318	0.276468481240276	0.398598235272033	0.283594950388588	0.429066308999995	FALSE
DCXR	0.39613864194086	0.436339568052557	0.381005208240252	0.963363088164715	0.403375851034111	0.970610343172678	0.665853650365619	0.980871083705904	0.687235836798455	0.985815005341433	FALSE
DDA1	0.391557133941608	0.450425306408528	0.000138535856874122	0.461789916381725	0.000148677322909574	0.520579874626195	0.00505821364108997	0.710977696690177	0.00570089605909183	0.763757261557695	TRUE
DDAH1	0.791488332996849	1.13615723355046	0.0599008327096021	0.105270272802143	0.123772883579568	0.173140464634572	0.300924681064721	0.420601714700594	0.451030285323948	0.50504613242281	FALSE
DDAH2	0.887096341901493	0.939852399442505	0.369066754440996	0.0804842854788506	0.382538818390781	0.0921037091623107	0.657170163360947	0.398598235272033	0.673646136484704	0.431207516441608	FALSE
DDB1	0.900224498274032	0.931497252842285	0.376865586527581	0.439044954817454	0.391647641220555	0.447674165636803	0.662728370949628	0.687136874913187	0.679838790487992	0.709789081402333	FALSE
DDB2	0.680838650507644	0.719141187198761	0.0741587885205586	0.820792921514767	0.0817695950185716	0.836139140609456	0.338532417150816	0.915863642697781	0.365859944587486	0.925745565458211	FALSE
DDC	0.0207685134208444	0.0230596170224052	0.285692836194605	0.146830557591661	0.285142372244084	0.167286476675502	0.624968319802428	0.462292236627166	0.631193298576186	0.500915395545056	FALSE
DDHD1	0.251429729476905	0.251428711511048	1.15734477996732e-05	0.1257017922587	1.15935286839619e-05	0.125697696303085	0.000776255451792499	0.442066154269992	0.000829615851913207	0.464589325104886	TRUE
DDHD2	0.638357730458155	0.681049352108409	0.0519607517271092	0.213488271514622	0.0434507326050842	0.227738626206894	0.27566911888488	0.518772862842344	0.256602780794475	0.545532427935815	FALSE
DDI1	0.0512991394646301	0.0512991720449055	0.678783679752859	0.915965995807678	0.678783267244749	0.938166383394009	0.824997478527163	0.958650088307317	0.828385055097459	0.971399919623413	FALSE
DDI2	0.572489645868607	0.572489395602371	0.000534410309727396	0.547188604909006	0.000534457626458651	0.47131661093787	0.0135798610296049	0.791966947888323	0.0141876617564631	0.73441775599932	TRUE
DDIT3	0.965711487441507	1.03636492620545	0.102260825739788	0.663067988802634	0.115063358061097	0.673939535326427	0.402126930257029	0.849470252584944	0.436196954123891	0.864018832634923	FALSE
DDIT4	0.55428627759457	0.554286162857165	0.0260866446504741	0.596366997069731	0.0260889497742903	0.603819771422152	0.184025667306806	0.828078932396908	0.190576705145345	0.821422166158976	FALSE
DDIT4L	0.245989711102334	0.245989992258893	0.213855462205627	0.00302342621006202	0.213855833756181	0.00302344306577418	0.585072171068726	0.116838956367036	0.592318371397703	0.126435813383977	FALSE
DDN	0.0730168845656281	0.073016803546346	0.123696172238239	0.343648322708127	0.123706814035205	0.343676358212704	0.442427833702667	0.581885051651082	0.451030285323948	0.594489782503225	FALSE
DDO	0.0673047779799967	0.0677616778853044	0.155584928896834	0.957625777491001	0.156949776811461	0.958266884281737	0.499123845963734	0.978853484387419	0.508956869454081	0.981263974541562	FALSE
DDOST	0.819608349046393	0.819608619187349	0.189010719246142	0.471297118611583	0.189039611273645	0.434158963091811	0.551038744923075	0.720791504632839	0.559808375213606	0.695027270101865	FALSE
DDR1	0.443955724310856	0.44395106901534	0.889051778988525	0.0186949185580969	0.888939624773598	0.0186946602982957	0.94661119000938	0.266389362226139	0.947859673659718	0.297329717050396	FALSE
DDR2	0.891422117563587	0.891427451873348	0.048815506470221	0.827128305378032	0.048817491431255	0.783604480020082	0.266375051373845	0.918859668840518	0.274269491996179	0.904979599228216	FALSE
DDRGK1	1.54736379995225	1.54736330246234	0.280154894578656	0.31342652970306	0.280152624781136	0.313595015288574	0.624968319802428	0.562655177930481	0.631193298576186	0.574739841235912	FALSE
DDT	1.05265819986902	1.05265713086771	0.00421518276458005	0.243550798778258	0.00421524526537342	0.243573317757682	0.0572259203242099	0.539500422133843	0.0596490659377842	0.555228448784674	FALSE
DDTL	0.0392357568764274	0.0392357804613421	0.113030144512977	0.216372697643082	0.113031172344899	0.216375348804533	0.423050852918151	0.520362361753993	0.432240815599093	0.538386686101811	FALSE
DDX1	0.966495289239921	0.974421875360214	0.00236920801875767	0.558338196253192	0.00245670572590634	0.560131526625786	0.0385194337153033	0.799719108785198	0.0413439005252114	0.78988633084997	TRUE
DDX10	1.20889698045109	1.20889731133976	0.669915738705985	0.985087665185614	0.669919495591919	0.985075409776003	0.820417671876438	0.990969753364587	0.824196281276793	0.991470197928655	FALSE
DDX11	0.495490430458861	0.536028246851139	0.892231835834729	0.161012849635396	0.892158871607159	0.176929119183032	0.948298264344537	0.475314004860494	0.949494191051869	0.507824833323896	FALSE
DDX11-AS1	0.0858362878942555	0.0973293272985927	0.24737344726993	0.286154329635923	0.246990969913881	0.315792679086149	0.623851514181259	0.551355229369734	0.631193298576186	0.574739841235912	FALSE
DDX11L1	0.0818785335864158	0.0839813822311199	0.832737666553007	0.28490998531754	0.832708506458699	0.290763095495311	0.91419860092871	0.550771686297975	0.915235952412996	0.567698689523433	FALSE
DDX11L10	0.0478720405753456	0.0504576823681316	0.702094674894097	0.498128301982685	0.724594906925866	0.52131183612658	0.839331585431377	0.747140073552158	0.853995407545766	0.763757261557695	FALSE
